Auto_Date,Auto_Time,Form_No,Entry_Personnel,Filled_Date,FIR_No,Police_Station,Time_Of_Crash,Date_Of_Crash,Collision_Type,Hit_and_Run,Special_Case,Case File Available,Crash_Severity,No_Of_ Fatalities,No_Of_ Injured,No_Of_Vehicles,Location,Road_Type,Road_1,Road_2,Road_3,GPS_Lat,GPS_Long,Note,No_of_Lanes,Curb_Type,Shoulder_Type,Median_Type,Light_Condition,Weather_Condition,Crash_ID,Distance_From_Landmark,Text97,Veh_Rel_Travel_Dir
12-09-2022,08:45 AM,211082,Ashwani,02-May-22,1082,100,23:35,03-12-2021,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Near Shree Ram Dharam Kanta,PVC road Tikri kalan,Delhi,29,77,One Pedestrian was injuried in between 02 trucks . Later when taken to hospital by PCR was declared DOA.,,,,,,,3526,1,,Same Direction
12-09-2022,08:45 AM,211093,Ashwani,02-May-22,1093,100,06:15,10-12-2021,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,1,0,3,Unknown,,"Main Rohtak Road ,",Near Metro Pillar no 563,Towards Bahadurgarh,29,77,One Tempo hit another tempo due to which both  the tempos overturned . One cyclist came under the hitting Tempo . The cyclist was taken to hospital in private vehicle by hitting tempo driver . In hospital the cyclist was declared DOA .,,,,,,,3527,6,East,Same Direction
12-09-2022,08:45 AM,211129,Ashwani,02-May-22,1129,100,21:00,25-12-2021,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,JJ Colony Bakarwala Road,Near Mixture Road,,29,77,One bicycle rider was hit by tempo from behind and killed on the spot .,,,,,,,3529,8,,Same Direction
12-09-2022,08:45 AM,211131,Ashwani,02-May-22,1131,100,01:00,26-12-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,2,0,2,Unknown,,Near Metro pillar no 552,On Carriage way from Nangloi,"to Bahadurgarh, Mundka Delhi",29,77,"one motorcycle was hit by unknown vehicle , this resulted in death of both the driver and pillion rider .",,,,,,,3530,8,,Unknown
12-09-2022,08:45 AM,210087,Ashwani,02-May-22,0087,101,13:30,10-04-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Tourist Hotel , Qutab Road",Nabi Karim Delhi,,29,77,one Pedestrian was hit by unknown vehicle . No other details available of the vehicle.,,,,,,,3531,1,South,Unknown
12-09-2022,08:45 AM,210124,Ashwani,02-May-22,0124,101,17:00,21-05-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Neem wala chowk Crossing,"Qutab Road , Nabi Karim",Delhi,29,77,One pedestrian was hit by speeding ambulance and when taken to hospital by family in private vehicle was declared DOA.,,,,,,,3532,1,North,Unknown
12-09-2022,08:45 AM,210159,Ashwani,02-May-22,0159,102,20:19,30-03-2021,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Near Metro Station Najafgarh,"Delhi Gate , Najafgarh",,29,77,Pedestrian hit by cluster bus and was taken to hospital by driver of bus .,,,,,,,3533,0,,Perpendicular Direction
12-09-2022,08:45 AM,210167,Ashwani,02-May-22,0167,102,19:21,02-04-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Near Government Dispensary,Jal Board Office,Uttam Nagar Najafgarh Road Delhi,29,77,One motorcyclist was hit by unknown vehicle . Driver was taken to hospital by public later died during treatment .,,,,,,,3534,3,,Unknown
12-09-2022,08:45 AM,210185,Ashwani,02-May-22,0185,102,14:00,09-04-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Near Sai Mandir,Najafgarh to Uttam Nagar Road,Najafgarh,29,77,"One pedestrian was found injured and taken to hospital by PCR van . Victim took LAMA and left hospital , without giving statement.",,,,,,,3535,3,,Unknown
12-09-2022,08:45 AM,210222,Ashwani,02-May-22,0222,102,23:29,24-04-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Near DMRC Quarters,Near Delhi JAL Board Office,,29,77,One Unknown person's Scooty was found in accidential condition . No other information was available .,,,,,,,3536,3,,Unknown
12-09-2022,08:45 AM,210228,Ashwani,02-May-22,0228,102,15:30,01-05-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Manish furniture House,Furniture Market,Najafgarh Road,29,77,"One unknown vehicle had hit one pedestrian , later when pedestrian was taken to hospital she was declared dead during transfer to another hospital.",,,,,,,3537,2,East,Unknown
12-09-2022,08:45 AM,210276,Ashwani,02-May-22,0276,102,05:00,11-06-2021,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,4,1,1,Unknown,,Thana Road Najafgarh,Near OBC BANK and Petrol Pump,,29,77,One over speeding dumper hit 05 pedestrians . Killing 04 of them on the spot and one was injured.,,,,,,,3538,0,South West,Unknown
12-09-2022,08:45 AM,210327,Ashwani,02-May-22,0327,102,05:00,24-06-2021,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Metro Park Dhansa stand,Near MCd office Najafgarh,,29,77,One dumper truck hit pedestrian while reversing and kililng him on the spot .,,,,,,,3539,0,WEST,Opposite Direction
12-09-2022,08:45 AM,210386,Ashwani,02-May-22,0386,102,21:00,19-07-2021,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Indira Park Nangli Sakrawati,Near Wine Shop Najafgarh,,29,77,One pedestrian was hit by truck while the driver was reversing it . Pedestrian was taken to hospital where he was given treatment and sent to home . Later after 03 days he was brought to hospital due to same injuries and died during treatment .,,,,,,,3540,3,,Opposite Direction
12-09-2022,08:45 AM,210497,Ashwani,02-May-22,0497,102,08:00,10-09-2021,Sideswipe (Same Direction),FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Near Piliya Chowk,Nangli Dairy,Najafgarh Delhi,29,77,"Scooty was hit by tractor as it got unbalanced , the pillion rider fell from scooty and the tractor ran over her head . The pillion rider died while reaching hospital .",,,,,,,3541,2,North East,Same Direction
12-09-2022,08:45 AM,210561,Ashwani,02-May-22,0561,102,09:05,21-10-2021,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Near Chhawala stand,Najafgarh DELHI,,29,77,One RTV hit pedestrian and pedestrian was taken to hospital .,,,,,,,3542,0,,Perpendicular Direction
12-09-2022,08:45 AM,210566,Ashwani,02-May-22,0566,102,00:00,27-10-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Firni Road , Furniture Market",Near Krishna Mandir,In front of Maruti Electronic shop,29,77,A cyclist was hit and run over by truck . He died on the spot . There are no details of truck .,,,,,,,3543,1,North,Unknown
12-09-2022,08:45 AM,210589,Ashwani,04-May-22,0589,102,05:00,21-11-2021,Backend Collision,TRUE,FALSE,FALSE,Fatal Crash,1,1,3,Unknown,,"Nangli Dairy Red Light,",Main Najafgarh Road,,29,77,"One speeding Truck had hit on car and then hit one cyclist , this resulted in damage to car and injuries to driver . The cyclist died on the spot .",,,,,,,3544,3,,Same Direction
12-09-2022,08:45 AM,210599,Ashwani,05-May-22,0599,102,11:42,27-11-2021,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Near Malik Nursing home,"Najafgarh, Firni Road",Turn towards Delhi Gate,29,77,One pedestrian was hit by Low Floor bus and taken to hospital by PCR . Driver of the bus was available on site .,,,,,,,3545,1,,Unknown
12-09-2022,08:45 AM,210092,Ashwani,05-May-22,0092,103,05:00,21-01-2021,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"DTC Bus Depot , Near Flyover",Nand Nagri Delhi,,29,77,"One pedestrian was hit by unknown vehicle , later to hospital by ambulance . During treatment the victim died .",,,,,,,3546,1,North,Unknown
12-09-2022,08:45 AM,210130,Ashwani,05-May-22,0130,103,23:40,15-02-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Main Wazirabad Road ,",Near Petrol Pump Nandnagri,Delhi,29,77,"One motorcyclist was hit by unknown vehicle and taken to hospital , where he was declared DOA .",,,,,,,3547,1,North east,Unknown
12-09-2022,08:45 AM,210227,Ashwani,05-May-22,0227,103,07:30,26-03-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Near Gate No 2,",Mandoli Jail,Delhi,29,77,One Pedestrian was hit by unknown vehicle and when taken to hospital was DOA.,,,,,,,3548,1,East,Unknown
12-09-2022,08:45 AM,210448,Ashwani,05-May-22,0448,103,12:25,25-07-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"205 Bus Stand ,","Near Kabristan,",Sundar Nagri Delhi,29,77,One Autorickshaw had hit pedestrian  .The pedestrian  died under treatment at hospital.,,,,,,,3549,1,North East,Unknown
12-09-2022,08:45 AM,210517,Ashwani,05-May-22,0517,103,21:30,17-08-2021,Single Vehicle Run of the Road,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Service road Opposite  Jail,","Near Parking , O Block","Sunder Nagari , Delhi",29,77,"One motorcyclist got injured while his bike skid of the road , during treatment at hospital he died.",,,,,,,3550,2,East,Not Applicable
12-09-2022,08:45 AM,210619,Ashwani,05-May-22,0619,103,23:20,17-09-2021,Right Angle Crash,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Across sunder Nagari Bus Stand,Delhi,,29,77,"One pedestrian was hit by motorcycle , while he was crossing road . The victim was taken to hospital and was declared Dead.",,,,,,,3551,1,North East,Perpendicular Direction
12-09-2022,08:45 AM,210656,Ashwani,05-May-22,0656,103,19:00,29-09-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Wazirabad Road ,",Near Mandoli Jail,Delhi,29,77,One pedestrian was hit by unknown vehicle and taken to hospital by son . During traetment the victim died .,,,,,,,3552,1,North East,Unknown
12-09-2022,08:45 AM,210122,Ashwani,05-May-22,0122,104,22:35,06-03-2021,Head on Collision,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Rajdhani Park Red Light,Main Rohtak Road,Nangloi Delhi,29,77,One alto car was hit head on by truck . The car driver was hit by the truck and sustained injuries. He was taken to hospital in PCR  where he was declared DOA .,,,,,,,3553,2,West,Opposite Direction
12-09-2022,08:45 AM,210132,Ashwani,05-May-22,0132,104,07:50,16-03-2021,Head on Collision,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Water Tank,Nangloi Najafgarh Road,Nangloi,29,77,One Scooty was hit head on by cluster bus . The driver of the scooty was taken to hospital by PCR. Later in hospital he was declared dead by doctor .,,,,,,,3554,1,South,Opposite Direction
12-09-2022,08:45 AM,210389,Ashwani,05-May-22,0389,104,12:00,18-06-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Nangloi Flyover,Rohtak Road,,29,77,One pedestrian was hit by unknown vehicle and sustained injuries . He was taken to hospital by CATS ambulance were during treatment he was declared dead.,,,,,,,3555,0,,Unknown
12-09-2022,08:45 AM,210435,Ashwani,05-May-22,0435,104,08:22,10-07-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Nangloi Flyover Towards Peeragarhi,In front of SDM Office,"Nangloi , Delhi",29,77,One Cycle rider was hit by car on flyover . The victime was taken to hospital by public person .,,,,,,,3556,0,North,Unknown
12-09-2022,08:45 AM,210702,Ashwani,05-May-22,0702,104,22:30,05-10-2021,Sideswipe (Same Direction),TRUE,FALSE,FALSE,Fatal Crash,1,0,3,Unknown,,Main Rohtak Road,Near Metro Pillar no 408,Nangloi Delhi,29,77,One motorcyclist was hit by two over taking vehicles(medium heavy commercial). This resulted in his death.,,,,,,,3557,1,North west,Same Direction
12-09-2022,08:45 AM,210744,Ashwani,05-May-22,0744,104,20:10,24-10-2021,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Rajdhani Park Metro Station,Nangloi Delhi,,29,77,One motorcyclist was hit by Tempo truck . The Tempo ran over the motorist . When the victim was taken to hospital he was declared DOA .,,,,,,,3558,2,West,Unknown
12-09-2022,08:45 AM,210786,Ashwani,05-May-22,0786,104,05:03,05-11-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Rajdhani Park Near  Sukhi Naher,Railway Line,Nangloi Delhi,29,77,One Pedestrian who was intoxicated was hit by some unknown vehicle . He was take to hospital by CATS ambulance .,,,,,,,3559,2,west,Unknown
12-09-2022,08:45 AM,210789,Ashwani,05-May-22,0789,104,20:30,06-11-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Near Rajdhani Park,Nangloi,,29,77,One unknown vehcile had hit one pedestrian .,,,,,,,3560,2,west,Unknown
12-09-2022,08:45 AM,210030,Ashwani,05-May-22,0030,105,01:56,25-01-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Naraina Flyover bus stand,Towards Punjabi Bagh,,29,77,One unknown male pedestrian was hit by an unknown vehicle on road.Pedestrian died on the spot .,,,,,,,3561,2,,Unknown
12-09-2022,08:45 AM,210293,Ashwani,05-May-22,0293,105,15:15,19-07-2021,Sideswipe (Same Direction),FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Naraina Flyover,Towards Dhaula Kuan,,29,77,"One truck hit , tempo causing injury to 02 occupants of tempo. The driver of tempo was declared dead in hospital .",,,,,,,3562,2,West,Same Direction
12-09-2022,08:45 AM,210453,Ashwani,05-May-22,0453,105,00:03,22-09-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,,Unknown,,Under Delhi Cantt. Metro Station,Towards Dhaula Kuan,,29,77,"One bike rider was found dead on road , no dtails available about the rider or the hitting vehicle .",,,,,,,3563,4,,Unknown
12-09-2022,08:45 AM,210500,Ashwani,05-May-22,0500,105,23:15,14-10-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Near Square Ring Road,From Naraian to Daula Kuan,,29,77,One Motorcyclist was killed on the spot in  hit and run case by unknown vehicle .,,,,,,,3564,2,,Unknown
12-09-2022,08:45 AM,210502,Ashwani,06-May-22,0502,105,07:16,15-10-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Loha Mandi Red Light ,",Towards Naraina,Naraina,29,77,One pedestrian was hit by some car (details unknown & no eyewitness).,,,,,,,3565,2,,Unknown
12-09-2022,08:45 AM,210576,Ashwani,06-May-22,0576,105,21:15,20-10-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Pillar no 5,Ring Road Naraina,Towards Mayapuri Road,29,77,One EV Scooty was hit by unknown vehicle . Scooty rider was taken to hospital and was under treatment . After 05 days of treatment he died .,,,,,,,3566,2,,Unknown
12-09-2022,08:45 AM,210599,Ashwani,06-May-22,0599,105,06:00,01-12-2021,Single Vehicle Overturn,FALSE,FALSE,FALSE,Fatal Crash,1,1,1,Unknown,,Opposite Dental Officers Mess,From Rajouri garden to Dhaula Kuan,,29,77,On bike skid off the road in which the driver died and pillion got injured.,,,,,,,3567,2,west,Unknown
12-09-2022,08:45 AM,210628,Ashwani,06-May-22,0628,105,00:00,11-12-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Ring Road under Flyover Naraina,Near Red Light T Point,Towards Dhaula Kuan,29,77,One Pedestrian was hit by a speeding car . No details available of car . The victim declared dead by doctor in hospital .,,,,,,,3568,2,,Unknown
12-09-2022,08:45 AM,210023,Ashwani,06-May-22,0023,107,14:40,14-01-2021,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,Near Factory no C-609,"C Block, Main Road DSIIDC",Narela,29,77,One tempo collided with bike . There are no details of tempo driver . The bike rider died on the spot and the pillion was injured .,,,,,,,3569,2,East,Unknown
12-09-2022,08:45 AM,210093,Ashwani,06-May-22,0093,107,10:30,02-03-2021,Backend Collision,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,"Shaani Bazar Road ,","Pocket 13 , B- 4 ,","Narela , Delhi",29,77,"One bike was hit by car while coming from opposite side .The car after hitting fled the scene , no details available about the car . The pillion rider (child) died on the spot due to impact and injuries .",,,,,,,3570,5,North,Opposite Direction
12-09-2022,08:45 AM,210104,Ashwani,06-May-22,0104,107,23:00,08-03-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Infront of Shankar Dharam Kanta,Alipur- Narela Road,"Bhorgarh , Delhi",29,77,"One pedestrian was hit by unknown vehicle , he died on the spot and there were no details about the hitting vehicle nor any eyewitness .",,,,,,,3571,1,West,Unknown
12-09-2022,08:45 AM,210117,Ashwani,06-May-22,0117,107,21:30,16-03-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Near Water Tank G Block,DSIIDC Narela,Delhi,29,77,One pedestrian was hit by truck from behind while he was walking along the roadside . The truck driver left the truck and ran off the site .Victim was taken to hospital by spouse .,,,,,,,3572,1,East,Same Direction
12-09-2022,08:45 AM,210133,Ashwani,06-May-22,0133,107,15:00,22-03-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Near Holambi Mor,Alipur to Narela road,Shahpur,29,77,One Goods tempo and bus had collided . The driver of tempo got injured and was taken to hospital by CATS ambulance .,,,,,,,3573,2,East,Unknown
12-09-2022,08:45 AM,210283,Ashwani,06-May-22,0283,107,20:00,16-05-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Near Harish Chandar Hospital,Narela Delhi,,29,77,One Pedestrian was hit by unknown vehicle . No details of accused vehicle and victim were available .,,,,,,,3574,1,East,Unknown
12-09-2022,08:45 AM,210301,Ashwani,06-May-22,0301,107,21:20,31-05-2021,Single Vehicle Overturn,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Near Gate No 2,DSIIDC Narela,"Narela to Bawana , over the flyover",29,77,One motorcyclist was found on flyover in accidental condition . He was taken to hospital by CATS ambulance .,,,,,,,3575,1,North,Not Applicable
12-09-2022,08:45 AM,210359,Ashwani,06-May-22,0359,107,02:28,29-06-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Between Singhola Red light and B4,Police booth,"Narela , Delhi",29,77,One pedestrian was hit by some unknown vehicle and whaen taken to hospital by CATS ambulance was DOA.,,,,,,,3576,2,East,Unknown
12-09-2022,08:45 AM,210487,Ashwani,06-May-22,0487,107,21:25,07-08-2021,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Near Shahpur Garhi Bus Depot,Narela Alipur Road,Delhi,29,77,"One Scooty and tempo collided , this resulted in injuries to scooty driver . He was taken to hospital by public and admitted .",,,,,,,3577,2,South,Unknown
12-09-2022,08:45 AM,210053,Ashwani,06-May-22,0053,107,07:30,08-02-2021,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,D Block Near H no - 1450,JJ Colony Bawana,Delhi,29,77,One pedestrian was hit from behind by Ecco car. The victim was taken to hospital in same Ecco by driver . In hospital doctor declared him DOA .,,,,,,,3578,6,South,Same Direction
12-09-2022,08:45 AM,210060,Ashwani,06-May-22,0060,107,09:00,12-02-2021,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Ghoga Mor,Bawana to Narela Road,Delhi,29,77,"One motorcyclist was hit by  threewheeler tempo . The motorcyclist was taken to hospital by CATS ambulance , where he was declared DOA.",,,,,,,3579,8,West,Unknown
12-09-2022,08:45 AM,210130,Ashwani,06-May-22,0130,107,22:00,19-03-2021,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,"Bawana , Sec-5 to Barwala Road",Before Canal 500 m.,Delhi,29,77,Two motorcyclist collided and got injured . Both were taken to hospital by CATS ambulance . One rider was under treatment in hospital and other was taken by relatives when got stable.,,,,,,,3580,7,South,Unknown
12-09-2022,08:45 AM,210170,Ashwani,06-May-22,0170,107,20:31,06-04-2021,Others,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Ghogha Mod New Bawana,Near Narela road,Delhi,29,77,One Motorcyclist was injured at taken to hopital by relative . Declared DOA by doctor . Case of hit and run by unknown vehicle .,,,,,,,3581,4,West,Unknown
12-09-2022,08:45 AM,210623,Ashwani,06-May-21,0623,107,07:15,06-10-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,New Bhorgarh to Bawana road,Sannoth Mod,DDA Street Light Pole,29,77,One pedestrian lady was hit by car . The lady was taken to hospital by ambulance where she was declared DOA . The car driver left his car and fled the site .,,,,,,,3582,5,South West,Unknown
12-09-2022,08:45 AM,210657,Ashwani,06-May-22,0657,107,16:50,21-10-2021,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,Narela to Bawana New Road,Near Village Sannoth,Delhi,29,77,One motorcycle and car were found in accidental condition . The rider of the bike died and pillion rider was injured both were taken to hospital by CATS ambulance .No details of accident were available .,,,,,,,3583,5,South,Unknown
12-09-2022,08:45 AM,210708,Ashwani,06-May-22,0708,107,21:30,15-11-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Alipur Narela Road,Near Holambi Mod,Village Shahpur Garhi,29,77,One motorcyclist was found in accidental condition and taken to hopital in ambulace by police . He was declared DOA by doctor .,,,,,,,3584,2,South,Unknown
12-09-2022,08:45 AM,210953,Ashwani,06-May-22,0953,107,19:20,22-12-2021,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Towards Bawana to Narela,In fornt of Police booth,JJ colony Bawana Delhi,29,77,"One bike and Truck collided , the bike rider got injured and was taken to hospital in PCR . He was declared DOA .",,,,,,,3585,6,South West,Unknown
12-09-2022,08:45 AM,210515,Ashwani,09-May-22,0515,107,19:15,15-08-2021,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Main Road Sector 5,","DSIIDC Bawana,","Near Petrol Pump, Delhi",29,77,One motorcycle and E-Rickshaw collided and Richshaw driver got injured . He was taken to hospital by public person .,,,,,,,3586,6,South West,Unknown
