Auto_Date,Auto_Time,Form_No,Entry_Personnel,Filled_Date,FIR_No,Police_Station,Time_Of_Crash,Date_Of_Crash,Collision_Type,Hit_and_Run,Special_Case,Case File Available,Crash_Severity,No_Of_ Fatalities,No_Of_ Injured,No_Of_Vehicles,Location,Road_Type,Road_1,Road_2,Road_3,GPS_Lat,GPS_Long,Note,Crash_ID,Distance_From_Landmark,Text97,Veh_Rel_Travel_Dir,Crash_ID_new,PS_Name,PS_Name_New,PS_State,PS_Dist,div_DCP,Sb_div_ACP,Circle_TI,Latitude,Longitude
20-07-2022,04:35 PM,210501,Anisha,2022-05-13T00:00:00Z,0501,36,02:00,2022-11-29T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,Near Chattarpur Petrol Pump,"MG Road, New Dehi",NA,29,77,A pedestrian was been hit by an unknown vehicle. The victim was taken to the hospital where the doctor declared as patient unfit for statement.,3739,6,North,Unknown,3739050136,FATEHPURBERI,Fatehpur Beri,Delhi,Delhi,South,Mehrauli,Mehrauli,28.503918,77.172026
20-07-2022,04:35 PM,210515,Anisha,2022-05-13T00:00:00Z,0515,36,14:54,2021-12-05T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,NA,Infront of Petrol Pump,Fatehpur Beri Dera Mod,New Delhi,28,77,A motorcyclist and the pillion rider were been hit by a car and ran away from the spot. The victim was been taken to the hospital where the doctor decared as brought dead.,3740,7,East,Unknown,3740051536,FATEHPURBERI,Fatehpur Beri,Delhi,Delhi,South,Mehrauli,Mehrauli,28.454935,77.173839
20-07-2022,04:35 PM,210517,Anisha,2022-05-13T00:00:00Z,0517,36,14:15,2021-12-06T00:00:00Z,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,"U-turn, Near S.S.B. Gate",Metro Pillar No.166,NA,28,77,A motorcyclist was been hit by a car. The motorcyclist was been treated and was declared dead during the treatment.,3741,4,West,Unknown,3741051736,FATEHPURBERI,Fatehpur Beri,Delhi,Delhi,South,Mehrauli,Mehrauli,28.48788,77.135405
20-07-2022,04:35 PM,210538,Anisha,2022-05-13T00:00:00Z,0538,36,11:30,2021-12-23T00:00:00Z,Others,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,NA,NA,"G-523, Garhwal Colony","Ph-6 Aya Nagar, Delhi",NA,29,77,"A pedestrian was been injured when the tractor's load goods fell onto him when the truck's driver was taking turn on high speed. When taken to the hospital, the victim was declared dead.",3742,4,North-West,Not Applicable,3742053836,FATEHPURBERI,Fatehpur Beri,Delhi,Delhi,South,Mehrauli,Mehrauli,28.523813,77.171681
20-07-2022,04:35 PM,210002,Anisha,2022-05-13T00:00:00Z,0002,40,05:20,2021-01-05T00:00:00Z,Multi Vehicle Crash,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,NA,Meerut Highway,Sabzi and Phool Mandi,NA,29,77,A motorcyclist and a hand cart puller were been hit by a car. They were taken to the hospital where they were treated.,3743,1,West,Not Applicable,3743000240,GAJIPUR,Ghazipur,Delhi,Delhi,East District,Preet Vihar,Madhu Vihar,28.63305,77.32361
20-07-2022,04:35 PM,210021,Anisha,2022-05-13T00:00:00Z,0021,40,23:00,2021-01-17T00:00:00Z,Head on Collision,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,NA,Near Shankhwar Hospital,"Nala Road, Harizan Basti","Old Kondli, Delhi",29,77,A motorcyclist and a pillion the rider were been hit by a car which was coming at a very high speed from front. They were taken to the hospital where the motorcyclist was been declared as brought dead and the pillion rider was been treated.,3744,2,South,Opposite Direction,3744002140,GAJIPUR,Ghazipur,Delhi,Delhi,East District,Preet Vihar,Madhu Vihar,28.61506,77.32359
20-07-2022,04:35 PM,210028,Anisha,2022-05-13T00:00:00Z,0028,40,06:29,2021-01-25T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,"Service Road, Paper Market",Adarsh bal Bharti Junior High School,Infront of Sangam Park Khoda,29,77,A motorcyclist was been hit by a dumper truck. The motorcyclist was dead on spot because the truck crushed his body and couldn't be identified.,3745,2,East,Unknown,3745002840,GAJIPUR,Ghazipur,Delhi,Delhi,East District,Preet Vihar,Madhu Vihar,28.62401,77.337
20-07-2022,04:35 PM,210065,Anisha,2022-05-13T00:00:00Z,0065,40,14:15,2021-02-24T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,"Gazipur, Under pass",Delhi,NA,29,77,A pedestrian was been hit by an unknown vehicle. The victim was taken to the hospital where the doctor declared as patient unconscious.,3746,2,South,Unknown,3746006540,GAJIPUR,Ghazipur,Delhi,Delhi,East District,Preet Vihar,Madhu Vihar,28.6271,77.31787
20-07-2022,04:35 PM,210079,Anisha,2022-05-13T00:00:00Z,0079,40,15:05,2021-03-01T00:00:00Z,Others,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,NA,NA,Road No.56,Infront of Bikaner Sweet Diary,NA,29,77,An E-rickshaw was drivind his vehicle at a high speed and zig zag on the road due to which one of the passenger fell from the rickshaw. The victim was then taken to the hospital where she died during the treatment.,3747,2,West,Not Applicable,3747007940,GAJIPUR,Ghazipur,Delhi,Delhi,East District,Preet Vihar,Madhu Vihar,28.62194,77.32456
20-07-2022,04:35 PM,210151,Anisha,2022-05-13T00:00:00Z,0151,40,10:00,2021-04-25T00:00:00Z,Right Angle Crash,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,T-point CRPF Camp Road,Towards New Kondli,NA,29,77,A motorcyclist was been hit by another motorcyclist. The victim was taken to the hospital where he was declared as brought dead.,3748,2,South-East,Perpendicular Direction,3748015140,GAJIPUR,Ghazipur,Delhi,Delhi,East District,Preet Vihar,Madhu Vihar,28.60946,77.32998
20-07-2022,04:35 PM,210196,Anisha,2022-05-13T00:00:00Z,0196,40,07:30,2021-05-18T00:00:00Z,Head on Collision,FALSE,FALSE,FALSE,Fatal Crash,1,2,2,Unknown,NA,Infront of Gazipur Gaon,"NH-24, Delhi",NA,29,77,A motorcyclist and a pillion rider were been hit by a Electric rickshaw. The motorcyclist and the pillion rider were taken to the hospital  where they were treated.,3749,1,East,Opposite Direction,3749019640,GAJIPUR,Ghazipur,Delhi,Delhi,East District,Preet Vihar,Madhu Vihar,28.61723,77.32189
20-07-2022,04:35 PM,210482,Anisha,2022-05-13T00:00:00Z,0482,40,19:41,2021-09-29T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,"Main Road, Near Fish Market",NA,NA,0,0,A pedestrian was been hit by an unknown vehicle. The victim was taken to the hospital where the doctor declared the victim as brought dead.,3750,1,North-West,Unknown,3750048240,GAJIPUR,Ghazipur,Delhi,Delhi,East District,Preet Vihar,Madhu Vihar,28.63026,77.32801
20-07-2022,04:35 PM,210497,Anisha,2022-05-13T00:00:00Z,0497,40,10:13,2021-10-05T00:00:00Z,Right Angle Crash,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,Near Phool and Sabzi Mandi,Towards Gaziabad Road,Starting of NH-24 Flyover,29,77,A cyclist was been hit by canter truck and his head was been crushed by the truck's driver due to which the victim died on the spot.,3751,1,West,Perpendicular Direction,3751049740,GAJIPUR,Ghazipur,Delhi,Delhi,East District,Preet Vihar,Madhu Vihar,28.629235,77.322914
20-07-2022,04:35 PM,210607,Anisha,2022-05-13T00:00:00Z,0607,40,23:30,2021-11-24T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,Infront of H.No.D-110,Kondli,NA,29,77,A motorcyclist was been hit by an unknown vehicle. The victim was taken to the hospital where he was been treated and died during the treatment.,3752,1,South,Unknown,3752060740,GAJIPUR,Ghazipur,Delhi,Delhi,East District,Preet Vihar,Madhu Vihar,28.615175,77.323619
20-07-2022,04:35 PM,210626,Anisha,2022-05-13T00:00:00Z,0626,40,23:26,2021-12-15T00:00:00Z,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,Bhaisa Mandi,Gazipur,NA,29,77,A pedestrian was behind a tempo and the tempo's driver suddenly backed his vehicle. The pedestrian came under the tempo and when taken to the hospital the victim was declared as brought dead.,3753,2,North-West,Same Direction,3753062640,GAJIPUR,Ghazipur,Delhi,Delhi,East District,Preet Vihar,Madhu Vihar,28.631723,77.324187
20-07-2022,04:35 PM,210399,Anisha,2022-05-13T00:00:00Z,0399,40,11:30,2021-08-28T00:00:00Z,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,"C-263, Gali No.6",Ghazipur Dairy Farm,Delhi,29,77,A pedestrian was been hit by a tempo. The victim was been taken to the hospital where he was declared as brought dead.,3754,2,South,Unknown,3754039940,GAJIPUR,Ghazipur,Delhi,Delhi,East District,Preet Vihar,Madhu Vihar,28.62049,77.32048
20-07-2022,04:35 PM,210084,Anisha,2022-05-13T00:00:00Z,0084,38,23:15,2021-04-03T00:00:00Z,Backend Collision,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,Seelampur,NA,NA,29,77,A motorcyclist was injured due to the tractor who was in front of them who putted break suddenly and the motorcyclist's head got hit on the trolly of the truck. The victim was taken to the hospital where he died during the treatment.,3755,3,N/A,Same Direction,3755008438,GANDHINAGAR,Gandhi Nagar,Delhi,Delhi,Shahdara,Gandhi Nagar,Gandhi Nagar,28.66585,77.26681
20-07-2022,04:35 PM,210318,Anisha,2022-05-14T00:00:00Z,0318,38,03:20,2021-07-12T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,"Mother Diary, Pushta Road",Gandhi Nagar,NA,29,77,A pedestrian was been hit by an unknown vehicle. The victim was taken to the hospital where he was declared as brought dead.,3756,2,N/A,Unknown,3756031838,GANDHINAGAR,Gandhi Nagar,Delhi,Delhi,Shahdara,Gandhi Nagar,Gandhi Nagar,28.66909,77.2657
20-07-2022,04:35 PM,210342,Anisha,2022-05-14T00:00:00Z,0342,38,03:00,2021-08-01T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,NA,Near Sai Baba Mandir,Pusta Road,"Gandhi Nagar, Delhi",29,77,A motorcyclist and a pillion rider were been hit by an unknown vehicle. They were taken to the hospital where the pillion rider was declared as  dead during the treatment and the motorcyclist was been treated.,3757,3,N/A,Unknown,3757034238,GANDHINAGAR,Gandhi Nagar,Delhi,Delhi,Shahdara,Gandhi Nagar,Gandhi Nagar,28.66252,77.25875
20-07-2022,04:35 PM,210360,Anisha,2022-05-14T00:00:00Z,0360,38,00:30,2021-08-09T00:00:00Z,Backend Collision,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,"Y Point, Mother Dairy Red Light","Kailash Nagar, Delhi",NA,29,77,An auto was been hit by a tractor from behind. The victim was taken to the hospital where the doctor declared as patient unfit for the statement.,3758,2,N/A,Same Direction,3758036038,GANDHINAGAR,Gandhi Nagar,Delhi,Delhi,Shahdara,Gandhi Nagar,Gandhi Nagar,28.664182,77.256268
20-07-2022,04:35 PM,210033,Anisha,2022-05-14T00:00:00Z,0033,39,NA,2021-01-21T00:00:00Z,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,Karkari Road Red Light,Aram Park Near SDM Office,Geeta Colony,29,77,"A pedestrian was been hit by a auto rickshaw. When taken to the hospital, the victim was declared as brought dead.",3759,2,N/A,Unknown,3759003339,GEETACOLONY,Geeta Colony,Delhi,Delhi,Shahdara,Gandhi Nagar,Gandhi Nagar,28.64565,77.27797
20-07-2022,04:35 PM,210083,Anisha,2022-05-14T00:00:00Z,0083,39,NA,NA,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,Under Geeta Colony Flyover,"SDM Office, Gandhi Nagar",Delhi,29,77,A pedestrian was been hit by an unknown vehicle. The victim was taken to the hospital where he was declared as unfit for statement.,3760,0,NA,Unknown,3760008339,GEETACOLONY,Geeta Colony,Delhi,Delhi,Shahdara,Gandhi Nagar,Gandhi Nagar,28.65165,77.26727
20-07-2022,04:35 PM,210346,Anisha,2022-05-16T00:00:00Z,0346,39,07:00,2021-04-26T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,Chacha Nehru Hospital,Under Flyover,"Geeta Colony, Delhi",29,77,A pedestrian was been hit by an unknown vehicle. The victim was found in the hospital where he was declared as dead during the treatment.,3761,1,N/A,Unknown,3761034639,GEETACOLONY,Geeta Colony,Delhi,Delhi,Shahdara,Gandhi Nagar,Gandhi Nagar,28.65228,77.26832
20-07-2022,04:35 PM,210578,Anisha,2022-05-16T00:00:00Z,0578,39,02:20,2021-10-24T00:00:00Z,Backend Collision,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,NA,On Road Yamuna Bridge,Near Geeta Colony Flyover,Delhi,29,77,A motorcyclist and a pillion rider were been hit by a car from behind. The victims were taken to the hospital where the motorcyclist was declared as brought dead and the pillion rider was treated.,3762,1,N/A,Same Direction,3762057839,GEETACOLONY,Geeta Colony,Delhi,Delhi,Shahdara,Gandhi Nagar,Gandhi Nagar,28.62831,77.2514
20-07-2022,04:35 PM,210674,Anisha,2022-05-16T00:00:00Z,0674,39,19:10,2021-12-04T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,Under Flyover,"Geeta Colony, Delhi",NA,29,77,A motorcyclist was been hit by an unknown vehicle. The victim was taken to the hospital where the victim was declared as unfit for the statement.,3763,1,N/A,Unknown,3763067439,GEETACOLONY,Geeta Colony,Delhi,Delhi,Shahdara,Gandhi Nagar,Gandhi Nagar,28.651663,77.267378
20-07-2022,04:35 PM,210502,Anisha,2022-05-16T00:00:00Z,0502,39,13:30,2021-09-14T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,Infront of  Sai Bhawan,Near Chacha Nehru Hospital,"Geeta Colony, Delhi",29,77,A motorcylcist was been hit by another motorcycle. The victim was taken to the hospital where the victim was declared as unfit for the statement.,3764,1,N/A,Unknown,3764050239,GEETACOLONY,Geeta Colony,Delhi,Delhi,Shahdara,Gandhi Nagar,Gandhi Nagar,28.652299,77.269002
20-07-2022,04:35 PM,210083,Anisha,2022-05-16T00:00:00Z,0083,41,20:00,2021-04-05T00:00:00Z,Sideswipe (Same Direction),FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,Wazirabad Road,Under Footover Bridge,"Yamuna Vihar, C-Block",29,77,"An auto was been hit by a bus. Due to some quarrel between them, the auto driver got hanged on the door of the bus where the driver seat was and wanted to took out the driver, when suddenly the bus driver began to drive his bus very fast and due to which the auto driver's hand got slipped and he fell. The victim was declared as brought dead on taken to the hospital.",3765,1,South-West,Same Direction,3765008341,GOKALPURI,Gokul Puri,Delhi,Delhi,North East,Bhajanpura,Gokul Puri,28.702496,77.274254
20-07-2022,04:35 PM,210090,Anisha,2022-05-16T00:00:00Z,0090,41,13:45,2021-04-10T00:00:00Z,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,NA,Near Gokulpuri Flyover,Main Wazirabad Road,Bhajanpura to Nand Nagrijane Road,29,77,A motorcyclist and a pillion rider got hit on the bus who suddenly breaked the bus. The victims were taken to the hospital where the motorcyclist was declared as brought dead.,3766,1,South,Same Direction,3766009041,GOKALPURI,Gokul Puri,Delhi,Delhi,North East,Bhajanpura,Gokul Puri,28.702167,77.278806
20-07-2022,04:35 PM,210206,Anisha,2022-05-16T00:00:00Z,0206,41,06:04,2021-08-18T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,Loni Gol Chakkar,Near Hanuman Mandir,Delhi,29,77,A pedestrian was been hit by an unknown vehicle. The victim was found in the hospital where he was declared as brought dead.,3767,1,East,Unknown,3767020641,GOKALPURI,Gokul Puri,Delhi,Delhi,North East,Bhajanpura,Gokul Puri,28.698008,77.291681
20-07-2022,04:35 PM,210256,Anisha,2022-05-16T00:00:00Z,0256,41,19:30,2021-10-06T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,NA,Loni Road Flyover,Upside Front of Hanuman Mandir,NA,29,77,A motorcyclist and a pillion rider were been hit by a mini bus. The victims were been taken to the hospital where the motorcyclist was declared as brought dead and the pillion rider was treated.,3768,0,East,Unknown,3768025641,GOKALPURI,Gokul Puri,Delhi,Delhi,North East,Bhajanpura,Gokul Puri,28.701057,77.291421
20-07-2022,04:35 PM,210031,Anisha,2022-05-16T00:00:00Z,0031,42,21:30,2021-01-11T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,2,1,Unknown,NA,Near Red Light,Tara Appartment,RD Marg,29,77,A pedestrians were been hit by an unknown vehicle. The victim were taken to the hospital where,3769,2,South-East,Unknown,3769003142,GOVINDPURI,Govind Puri,Delhi,Delhi,South East,Kalkaji,Kalkaji,28.523653,77.255907
20-07-2022,04:35 PM,210079,Anisha,2022-05-16T00:00:00Z,0079,43,15:40,2021-03-16T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,Near Electric Pole No.42,Main BRT Road,From Archana Red Light to Chirag Delhi,29,77,A motorcyclist was been hit by an unknown vehicle. The victim was taken to the hospital where the doctor declared as brought dead.,3770,1,N/A,Unknown,3770007943,GREATERKAILASH,Greater Kailash,Delhi,Delhi,South,Hauz Khas,Chittaranjan Park,28.538702,77.232034
20-07-2022,04:35 PM,210248,Anisha,2022-05-16T00:00:00Z,0248,43,20:15,2021-08-07T00:00:00Z,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,Near Indian Oil Petrol Pump,Opposite BRT Road,Greater Kailash-1,29,77,A motorcyclist was been hit by a car. The victim was been taken to the hospital  where the doctor declared him as brought dead.,3771,2,North-West,Unknown,3771024843,GREATERKAILASH,Greater Kailash,Delhi,Delhi,South,Hauz Khas,Chittaranjan Park,28.548745,77.228495
20-07-2022,04:35 PM,210256,Anisha,2022-05-16T00:00:00Z,0256,43,03:15,2021-08-30T00:00:00Z,Single Vehicle Hit Fixed Object,FALSE,FALSE,FALSE,Fatal Crash,1,1,1,Unknown,NA,"Police Pocket, BRT Road",Near Chirag  Delhi Flyover,Towards Moolchand,29,77,A motorcyclist and a pillion rider got hit on the barigate. The victims were taken to the hospital where the motorcyclist was declared as brought dead and the pillion rider was treated.,3772,1,N/A,Not Applicable,3772025643,GREATERKAILASH,Greater Kailash,Delhi,Delhi,South,Hauz Khas,Chittaranjan Park,28.539952,77.232068
20-07-2022,04:35 PM,210294,Anisha,2022-05-16T00:00:00Z,0294,43,04:00,2021-11-05T00:00:00Z,Single Vehicle Hit Fixed Object,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,Infront of B-74,HRG Marg,T-point GK-1,29,77,A motorcyclist got hit into the fixed object. The victin was taken to the hospital where he was treated.,3773,1,N/A,Not Applicable,3773029443,GREATERKAILASH,Greater Kailash,Delhi,Delhi,South,Hauz Khas,Chittaranjan Park,28.541571,77.239618
20-07-2022,04:35 PM,210086,Anisha,2022-05-16T00:00:00Z,0086,37,14:33,2021-03-27T00:00:00Z,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,"Jhil Mill Industrial Area, Delhi",NA,NA,29,77,A pedestrian was been hit by a truck. The victim was taken to the hospital where he was treated.,3774,1,South,Unknown,3774008637,GTBENCLAVE,G.T.B. Enclave,Delhi,Delhi,Shahdara,Shahdara,Seema Puri,28.675955,77.312705
20-07-2022,04:35 PM,210152,Anisha,2022-05-16T00:00:00Z,0152,37,18:15,2021-05-25T00:00:00Z,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,"Shahdara Flyover, Delhi",NA,NA,29,77,An auto got self crash on the road and the auto driver was taken to the hospital where the doctor declared him as brought dead.,3775,1,N/A,Unknown,3775015237,GTBENCLAVE,G.T.B. Enclave,Delhi,Delhi,Shahdara,Shahdara,Seema Puri,28.67592,77.307337
20-07-2022,04:35 PM,210180,Anisha,2022-05-16T00:00:00Z,0180,37,23:48,2021-06-12T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,Shahdara Flyover,Near District Police Line,"Dilshad Garden, Delhi",29,77,A pedestrian was been hit by a truck. The victim was taken to the hospital where the doctor declared as unfit for statement.,3776,2,N/A,Unknown,3776018037,GTBENCLAVE,G.T.B. Enclave,Delhi,Delhi,Shahdara,Shahdara,Seema Puri,28.675941,77.307331
20-07-2022,04:35 PM,210186,Anisha,2022-05-16T00:00:00Z,0186,37,05:15,2021-06-20T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,2,2,Unknown,NA,GTB Hospital,Red Light,Dishad Garden,29,77,A car and a pedestrian were been hit by another car and due to which the car got overturn. The victims were taken to the hospital where  they were treated.,3777,1,West,Unknown,3777018637,GTBENCLAVE,G.T.B. Enclave,Delhi,Delhi,Shahdara,Shahdara,Seema Puri,28.682752,77.31215
20-07-2022,04:35 PM,210392,Anisha,2022-05-17T00:00:00Z,0392,37,19:00,2021-11-18T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,Shahdara Flyover,Near M.S Park Metro Station,Delhi,29,77,A cyclist was been hit by an unknown vehicle. The victim was taken to the hospital where the doctor declared as brought dead.,3778,2,South-West,Unknown,3778039237,GTBENCLAVE,G.T.B. Enclave,Delhi,Delhi,Shahdara,Shahdara,Seema Puri,28.675653,77.300249
20-07-2022,04:35 PM,210420,Anisha,2022-05-17T00:00:00Z,0420,37,06:02,2021-12-18T00:00:00Z,Head on Collision,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,Infront of Jhil Mill Metro Station,"On Road, Opposite Carriage Way",Delhi,29,77,A tempo was been hit by an unknown vehicle. The victim was taken to the hospital where the doctor declared as brought dead.,3779,2,N/A,Unknown,3779042037,GTBENCLAVE,G.T.B. Enclave,Delhi,Delhi,Shahdara,Shahdara,Seema Puri,28.675986,77.311932
20-07-2022,04:35 PM,210070,Anisha,2022-05-17T00:00:00Z,0070,44,22:45,2021-04-06T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,Y-point Baghichi,PS Gulabi Bagh,NA,29,77,A pedestrian was been hit by an unknown vehicle. The victim was found dead on the spot.,3780,2,North-West,Unknown,3780007044,GULABIBAGH,Gulabi Bagh,Delhi,Delhi,North,Kotwali,Sarai Rohilla,28.679188,77.193515
20-07-2022,04:35 PM,210074,Anisha,2022-05-17T00:00:00Z,0074,44,20:00,2021-04-10T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,Before Underpass Pool,Near Pratap Nagar Metro Station,Delhi,29,77,A cyclist was been hit by an unknown vehicle. The victim was taken to the hospital where he died during the treatment.,3781,1,East,Unknown,3781007444,GULABIBAGH,Gulabi Bagh,Delhi,Delhi,North,Kotwali,Sarai Rohilla,28.666524,77.198906
20-07-2022,04:35 PM,210271,Anisha,2022-05-17T00:00:00Z,0271,44,21:56,2021-09-18T00:00:00Z,Sideswipe (Same Direction),FALSE,FALSE,FALSE,Fatal Crash,1,2,3,Unknown,NA,Pillar No.33,Near Gulabi Bagh,Red Light,29,77,A car was been hit by another car from side and then the car hitted a cycle rickshaw and got hit on the divider. The cyclict was taken to the hospital where the he was declared brought dead and the other victims were been treated.,3782,1,East,Same Direction,3782027144,GULABIBAGH,Gulabi Bagh,Delhi,Delhi,North,Kotwali,Sarai Rohilla,28.671243,77.194072
20-07-2022,04:35 PM,210255,Anisha,2022-05-17T00:00:00Z,0255,44,18:15,2021-09-01T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,Pillar No.123,Near Pratap Nagar Metro Station,NA,29,77,A pedestrian was been hit by a car. The victim was taken to the hospital where he died during the treatment.,3783,1,North,Unknown,3783025544,GULABIBAGH,Gulabi Bagh,Delhi,Delhi,North,Kotwali,Sarai Rohilla,28.666417,77.200067
20-07-2022,04:35 PM,210332,Anisha,2022-05-17T00:00:00Z,0332,44,19:30,2020-11-30T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,Infront of Kishan Ganj Railway Station,NA,NA,29,77,A truck was been hit by an unknown vehicle. The victim was declared as brought dead when taken to the hospital.,3784,2,South,Unknown,3784033244,GULABIBAGH,Gulabi Bagh,Delhi,Delhi,North,Kotwali,Sarai Rohilla,NA,NA
20-07-2022,04:35 PM,210059,Anisha,2022-05-17T00:00:00Z,0059,45,07:15,2021-02-18T00:00:00Z,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,1,2,2,Unknown,NA,Sagarpur Bus Stand,Delhi Cantt,NA,29,77,"An E-rickshaw, it's pillion rider and a pedestrian were been hit by tempo. The victims were taken to the hospital where the E-rickshaw driver was declared as brought dead and the other were treated.",3785,3,West,Same Direction,3785005945,HARINAGAR,Hari Nagar,Delhi,Delhi,West,Rajouri Garden,Rajouri Garden,28.600666,77.103061
20-07-2022,04:35 PM,210059,Anisha,2022-05-17T00:00:00Z,0059,45,07:15,2021-02-18T00:00:00Z,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,1,2,2,Unknown,NA,Sagarpur Bus Stand,Delhi Cantt,NA,29,77,"An E-rickshaw, it's pillion rider and a pedestrian were been hit by tempo. The victims were taken to the hospital where the E-rickshaw driver was declared as brought dead and the other were treated.",3785,3,West,Same Direction,3785005945,HARINAGAR,Hari Nagar,Delhi,Delhi,West,Rajouri Garden,Rajouri Garden,28.600666,77.103061
20-07-2022,04:35 PM,210073,Anisha,2022-05-17T00:00:00Z,0073,45,15:30,2022-02-27T00:00:00Z,Sideswipe (Same Direction),TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,NA,"Jail Road, Towards Tilag Nagar",After Nirmal Chaya Gate,NA,29,77,A motorcyclist and a pillion rider were been hit by a car from right side. The motorcyclist was taken to the hospital where he was declared as unfit for statement.,3786,1,N/A,Same Direction,3786007345,HARINAGAR,Hari Nagar,Delhi,Delhi,West,Rajouri Garden,Rajouri Garden,28.623641,77.097831
20-07-2022,04:35 PM,210073,Anisha,2022-05-17T00:00:00Z,0073,45,15:30,2022-02-27T00:00:00Z,Sideswipe (Same Direction),TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,NA,"Jail Road, Towards Tilag Nagar",After Nirmal Chaya Gate,NA,29,77,A motorcyclist and a pillion rider were been hit by a car from right side. The motorcyclist was taken to the hospital where he was declared as unfit for statement.,3786,1,N/A,Same Direction,3786007345,HARINAGAR,Hari Nagar,Delhi,Delhi,West,Rajouri Garden,Rajouri Garden,28.623641,77.097831
20-07-2022,04:35 PM,210519,Anisha,2022-05-17T00:00:00Z,0519,45,23:00,2021-09-18T00:00:00Z,Backend Collision,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,NA,"B2B Block Janka Puri, Main Road",Opposite BESE Office,Infront of H No. 312,29,77,A motorcyclist and a pillion rider were been hit by a car from behind. The pillion rider was been crushed by the car. The victims were injured and taken to the hospital where the doctor declared as brought dead to the pillion rider.,3787,2,West,Same Direction,3787051945,HARINAGAR,Hari Nagar,Delhi,Delhi,West,Rajouri Garden,Rajouri Garden,28.631367,77.086434
